Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
0158.b8.txt,1812.38,1084.88,708.36,389.28,3,1,3
0219.b8.txt,1603.38,982.52,765.52,626.88,6,2,4
0318.b8.txt,1666.67,1162.79,687.98,445.74,1,0,1
