Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
0140.c1.txt,1577.66,925.4,481.04,399.51,38,0,5
0165.c1.txt,1746.55,816.41,580.83,284.32,27,0,3
0200.c1.txt,1177.65,1021.64,649.22,508.3,17,0,8
0219.c1.txt,1379.31,974.8,570.29,484.08,26,0,6
0238.c1.txt,1100.7,1163.15,398.13,288.84,18,0,3
0501.c1.txt,1231.93,1025.46,461.11,426.7,14,0,5
0502.c1.txt,1321.84,1219.67,434.23,408.68,14,0,5
